camera,day,frame_file,frame_path,timestamp,person_id_in_frame,x1,y1,x2,y2,bbox_width,bbox_height,bbox_area,center_x,center_y,confidence
bar_stage,day3,bar_stage_day3_18-00-06.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-06.jpg,18:00:06,3,676.8,849.56,934.91,1079.47,258.11,229.91,59343.18,805.86,964.52,0.7455
bar_stage,day3,bar_stage_day3_18-00-06.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-06.jpg,18:00:06,4,662.66,247.43,1007.79,861.21,345.13,613.78,211837.38,835.23,554.32,0.7404
bar_stage,day3,bar_stage_day3_18-00-06.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-06.jpg,18:00:06,5,1264.27,951.77,1532.39,1079.23,268.12,127.47,34176.57,1398.33,1015.5,0.5026
bar_stage,day3,bar_stage_day3_18-00-09.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-09.jpg,18:00:09,1,1337.47,236.3,1547.67,912.95,210.2,676.65,142229.01,1442.57,574.63,0.8967
bar_stage,day3,bar_stage_day3_18-00-09.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-09.jpg,18:00:09,2,650.59,282.95,854.31,853.0,203.72,570.05,116129.79,752.45,567.97,0.8534
bar_stage,day3,bar_stage_day3_18-00-09.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-09.jpg,18:00:09,3,664.06,838.69,922.73,1080.0,258.67,241.31,62419.12,793.39,959.35,0.7612
bar_stage,day3,bar_stage_day3_18-00-09.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-09.jpg,18:00:09,4,0.06,644.15,201.44,1072.16,201.38,428.01,86190.25,100.75,858.15,0.7065
bar_stage,day3,bar_stage_day3_18-00-09.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-09.jpg,18:00:09,5,1293.23,980.6,1507.91,1079.93,214.68,99.33,21323.79,1400.57,1030.26,0.4136
bar_stage,day3,bar_stage_day3_18-00-09.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-09.jpg,18:00:09,6,937.84,325.01,990.13,504.01,52.29,179.0,9360.6,963.98,414.51,0.2785
bar_stage,day3,bar_stage_day3_18-00-12.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-12.jpg,18:00:12,1,1312.9,241.12,1554.81,945.95,241.91,704.83,170508.14,1433.85,593.54,0.9054
bar_stage,day3,bar_stage_day3_18-00-12.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-12.jpg,18:00:12,2,801.33,295.95,1159.33,984.9,358.0,688.95,246642.6,980.33,640.42,0.8967
bar_stage,day3,bar_stage_day3_18-00-12.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-12.jpg,18:00:12,3,642.79,855.57,851.71,1080.0,208.92,224.43,46886.84,747.25,967.79,0.7011
bar_stage,day3,bar_stage_day3_18-00-12.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-12.jpg,18:00:12,4,1310.65,1004.23,1517.61,1079.53,206.96,75.31,15585.22,1414.13,1041.88,0.4615
bar_stage,day3,bar_stage_day3_18-00-12.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-12.jpg,18:00:12,5,0.34,535.11,370.1,1069.21,369.76,534.1,197488.32,185.22,802.16,0.3314
bar_stage,day3,bar_stage_day3_18-00-15.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-15.jpg,18:00:15,1,795.02,326.46,1158.05,983.87,363.02,657.41,238654.9,976.54,655.17,0.8987
bar_stage,day3,bar_stage_day3_18-00-15.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-15.jpg,18:00:15,2,1330.59,236.54,1570.68,931.02,240.09,694.48,166741.62,1450.64,583.78,0.8969
bar_stage,day3,bar_stage_day3_18-00-15.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-15.jpg,18:00:15,3,635.02,849.65,847.3,1078.7,212.27,229.05,48620.9,741.16,964.17,0.6865
bar_stage,day3,bar_stage_day3_18-00-15.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-15.jpg,18:00:15,4,0.07,655.32,122.44,1072.27,122.36,416.95,51018.91,61.26,863.8,0.5097
bar_stage,day3,bar_stage_day3_18-00-15.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-15.jpg,18:00:15,5,1659.24,291.76,1735.98,622.17,76.74,330.41,25357.13,1697.61,456.96,0.2603
bar_stage,day3,bar_stage_day3_18-00-18.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-18.jpg,18:00:18,1,1298.33,244.78,1539.57,932.12,241.25,687.34,165817.47,1418.95,588.45,0.9126
bar_stage,day3,bar_stage_day3_18-00-18.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-18.jpg,18:00:18,2,799.81,349.66,1176.87,987.75,377.06,638.09,240596.58,988.34,668.71,0.911
bar_stage,day3,bar_stage_day3_18-00-18.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-18.jpg,18:00:18,3,0.07,728.07,188.78,1076.34,188.71,348.27,65719.77,94.43,902.21,0.8407
bar_stage,day3,bar_stage_day3_18-00-18.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-18.jpg,18:00:18,4,613.75,821.66,892.59,1078.88,278.84,257.22,71723.13,753.17,950.27,0.6982
bar_stage,day3,bar_stage_day3_18-00-18.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-18.jpg,18:00:18,5,823.14,320.85,894.17,468.32,71.03,147.47,10474.81,858.65,394.58,0.5021
bar_stage,day3,bar_stage_day3_18-00-18.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-18.jpg,18:00:18,6,1252.24,966.71,1475.8,1079.95,223.57,113.24,25316.63,1364.02,1023.33,0.3473
bar_stage,day3,bar_stage_day3_18-00-21.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-21.jpg,18:00:21,1,1270.85,230.88,1510.99,928.16,240.14,697.28,167442.85,1390.92,579.52,0.8522
bar_stage,day3,bar_stage_day3_18-00-21.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-21.jpg,18:00:21,2,1268.83,958.16,1457.57,1080.0,188.74,121.84,22995.52,1363.2,1019.08,0.7622
bar_stage,day3,bar_stage_day3_18-00-21.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-21.jpg,18:00:21,3,0.19,652.69,166.75,1075.79,166.56,423.1,70471.46,83.47,864.24,0.7312
bar_stage,day3,bar_stage_day3_18-00-21.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-21.jpg,18:00:21,4,683.71,300.26,962.12,938.21,278.41,637.94,177610.19,822.92,619.24,0.7081
bar_stage,day3,bar_stage_day3_18-00-21.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-21.jpg,18:00:21,5,605.88,833.48,894.67,1079.76,288.79,246.28,71123.45,750.27,956.62,0.6954
bar_stage,day3,bar_stage_day3_18-00-21.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-21.jpg,18:00:21,6,857.77,300.38,902.57,458.87,44.8,158.49,7100.24,880.17,379.63,0.293
bar_stage,day3,bar_stage_day3_18-00-21.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-21.jpg,18:00:21,7,918.55,332.24,961.3,463.15,42.75,130.92,5596.61,939.92,397.7,0.2545
bar_stage,day3,bar_stage_day3_18-00-24.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-24.jpg,18:00:24,1,1276.99,231.01,1503.83,924.95,226.84,693.95,157418.26,1390.41,577.98,0.8666
bar_stage,day3,bar_stage_day3_18-00-24.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-24.jpg,18:00:24,2,794.05,285.83,1048.82,954.5,254.77,668.67,170356.64,921.43,620.16,0.845
bar_stage,day3,bar_stage_day3_18-00-24.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-24.jpg,18:00:24,3,0.15,653.66,209.63,1073.96,209.49,420.3,88047.63,104.89,863.81,0.7701
bar_stage,day3,bar_stage_day3_18-00-24.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-24.jpg,18:00:24,4,623.88,833.76,848.52,1080.0,224.64,246.24,55314.39,736.2,956.88,0.7026
bar_stage,day3,bar_stage_day3_18-00-24.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-24.jpg,18:00:24,5,1342.67,981.8,1515.85,1080.0,173.18,98.2,17007.08,1429.26,1030.9,0.4049
bar_stage,day3,bar_stage_day3_18-00-24.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-24.jpg,18:00:24,6,823.93,320.4,866.09,441.67,42.16,121.27,5112.71,845.01,381.04,0.2855
bar_stage,day3,bar_stage_day3_18-00-27.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-27.jpg,18:00:27,1,686.39,267.46,987.62,966.54,301.23,699.08,210582.86,837.01,617.0,0.8807
bar_stage,day3,bar_stage_day3_18-00-27.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-27.jpg,18:00:27,2,1287.67,235.16,1518.49,925.18,230.81,690.01,159263.09,1403.08,580.17,0.8731
bar_stage,day3,bar_stage_day3_18-00-27.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-27.jpg,18:00:27,3,628.08,841.89,837.83,1079.9,209.76,238.01,49924.56,732.95,960.9,0.7548
bar_stage,day3,bar_stage_day3_18-00-27.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-27.jpg,18:00:27,4,0.0,525.71,218.85,1070.3,218.85,544.59,119186.39,109.43,798.01,0.4527
bar_stage,day3,bar_stage_day3_18-00-27.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-27.jpg,18:00:27,5,934.64,308.58,986.28,425.94,51.64,117.35,6060.47,960.46,367.26,0.2595
bar_stage,day3,bar_stage_day3_18-00-27.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-27.jpg,18:00:27,6,1359.68,979.06,1535.82,1079.32,176.14,100.26,17660.1,1447.75,1029.19,0.2535
bar_stage,day3,bar_stage_day3_18-00-30.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-30.jpg,18:00:30,1,1312.41,233.0,1547.34,922.93,234.94,689.93,162090.39,1429.88,577.96,0.8844
bar_stage,day3,bar_stage_day3_18-00-30.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-30.jpg,18:00:30,2,788.48,275.79,1029.15,968.0,240.67,692.21,166594.8,908.82,621.9,0.8697
bar_stage,day3,bar_stage_day3_18-00-30.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-30.jpg,18:00:30,3,643.09,846.02,862.53,1080.0,219.44,233.98,51343.58,752.81,963.01,0.6597
bar_stage,day3,bar_stage_day3_18-00-30.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-30.jpg,18:00:30,4,1330.58,980.62,1505.04,1080.0,174.46,99.38,17337.98,1417.81,1030.31,0.5211
bar_stage,day3,bar_stage_day3_18-00-33.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-33.jpg,18:00:33,1,789.18,275.04,1077.01,971.88,287.83,696.84,200574.85,933.09,623.46,0.8804
bar_stage,day3,bar_stage_day3_18-00-33.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-33.jpg,18:00:33,2,1281.65,240.92,1513.58,939.94,231.93,699.03,162124.81,1397.61,590.43,0.8791
bar_stage,day3,bar_stage_day3_18-00-33.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-33.jpg,18:00:33,3,608.44,843.49,842.21,1079.86,233.77,236.37,55256.31,725.32,961.67,0.7894
bar_stage,day3,bar_stage_day3_18-00-33.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-33.jpg,18:00:33,4,1318.7,976.67,1523.67,1079.21,204.97,102.54,21017.59,1421.19,1027.94,0.6101
bar_stage,day3,bar_stage_day3_18-00-36.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-36.jpg,18:00:36,1,759.79,268.34,1075.58,971.57,315.79,703.23,222070.12,917.69,619.95,0.8841
bar_stage,day3,bar_stage_day3_18-00-36.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-36.jpg,18:00:36,2,1223.33,242.36,1521.98,932.01,298.65,689.65,205964.64,1372.65,587.18,0.873
bar_stage,day3,bar_stage_day3_18-00-36.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-36.jpg,18:00:36,3,598.0,842.69,830.43,1079.75,232.43,237.05,55099.43,714.21,961.22,0.7412
bar_stage,day3,bar_stage_day3_18-00-36.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-36.jpg,18:00:36,4,1316.45,980.2,1496.26,1077.65,179.81,97.45,17522.4,1406.36,1028.92,0.4842
bar_stage,day3,bar_stage_day3_18-00-39.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-39.jpg,18:00:39,1,1247.87,244.38,1527.94,930.35,280.07,685.97,192123.56,1387.91,587.36,0.8904
bar_stage,day3,bar_stage_day3_18-00-39.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-39.jpg,18:00:39,2,643.52,274.77,949.15,974.01,305.63,699.23,213704.97,796.34,624.39,0.8582
bar_stage,day3,bar_stage_day3_18-00-39.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-39.jpg,18:00:39,3,594.88,839.33,810.71,1078.94,215.83,239.6,51713.39,702.79,959.13,0.7783
bar_stage,day3,bar_stage_day3_18-00-39.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-39.jpg,18:00:39,4,0.29,849.98,86.08,1079.45,85.79,229.47,19685.65,43.18,964.72,0.2952
bar_stage,day3,bar_stage_day3_18-00-42.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-42.jpg,18:00:42,1,1236.97,248.15,1460.5,935.67,223.53,687.52,153678.71,1348.73,591.91,0.8958
bar_stage,day3,bar_stage_day3_18-00-42.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-42.jpg,18:00:42,2,691.75,292.31,918.51,963.09,226.76,670.78,152107.23,805.13,627.7,0.825
bar_stage,day3,bar_stage_day3_18-00-42.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-42.jpg,18:00:42,3,597.41,832.52,819.34,1080.0,221.93,247.48,54924.31,708.37,956.26,0.7181
bar_stage,day3,bar_stage_day3_18-00-42.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-42.jpg,18:00:42,4,0.28,637.4,167.62,1072.53,167.34,435.13,72817.08,83.95,854.97,0.7001
bar_stage,day3,bar_stage_day3_18-00-42.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-42.jpg,18:00:42,5,1311.41,980.3,1490.04,1079.01,178.63,98.71,17633.18,1400.73,1029.66,0.4393
bar_stage,day3,bar_stage_day3_18-00-45.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-45.jpg,18:00:45,1,644.76,274.44,985.3,966.5,340.54,692.05,235672.89,815.03,620.47,0.8875
bar_stage,day3,bar_stage_day3_18-00-45.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-45.jpg,18:00:45,2,1283.84,217.22,1502.88,924.66,219.04,707.45,154957.1,1393.36,570.94,0.8808
bar_stage,day3,bar_stage_day3_18-00-45.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-45.jpg,18:00:45,3,0.13,640.65,160.44,1073.05,160.31,432.39,69315.93,80.29,856.85,0.7827
bar_stage,day3,bar_stage_day3_18-00-45.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-45.jpg,18:00:45,4,590.43,838.43,809.84,1079.63,219.4,241.2,52918.95,700.13,959.03,0.7626
bar_stage,day3,bar_stage_day3_18-00-45.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-45.jpg,18:00:45,5,1336.76,980.65,1516.51,1080.0,179.75,99.35,17859.03,1426.64,1030.32,0.5832
bar_stage,day3,bar_stage_day3_18-00-48.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-48.jpg,18:00:48,1,749.92,303.27,1086.61,966.29,336.68,663.02,223228.81,918.26,634.78,0.8651
bar_stage,day3,bar_stage_day3_18-00-48.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-48.jpg,18:00:48,2,1281.0,232.88,1523.36,930.53,242.36,697.65,169081.59,1402.18,581.7,0.8639
bar_stage,day3,bar_stage_day3_18-00-48.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-48.jpg,18:00:48,3,589.59,838.67,876.57,1078.68,286.98,240.01,68877.1,733.08,958.68,0.6647
bar_stage,day3,bar_stage_day3_18-00-48.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-48.jpg,18:00:48,4,0.14,657.14,130.91,1075.87,130.77,418.73,54757.23,65.53,866.5,0.6143
bar_stage,day3,bar_stage_day3_18-00-48.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-48.jpg,18:00:48,5,1264.77,981.16,1474.06,1080.0,209.29,98.84,20686.15,1369.42,1030.58,0.4292
bar_stage,day3,bar_stage_day3_18-00-51.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-51.jpg,18:00:51,1,685.78,278.67,1004.64,964.84,318.86,686.17,218792.14,845.21,621.76,0.8624
bar_stage,day3,bar_stage_day3_18-00-51.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-51.jpg,18:00:51,2,1288.18,241.08,1532.65,917.29,244.47,676.22,165311.29,1410.41,579.19,0.8598
bar_stage,day3,bar_stage_day3_18-00-51.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-51.jpg,18:00:51,3,0.05,663.61,166.93,1072.9,166.89,409.3,68306.75,83.49,868.25,0.7487
bar_stage,day3,bar_stage_day3_18-00-51.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-51.jpg,18:00:51,4,607.4,838.26,813.39,1078.93,205.98,240.67,49574.59,710.4,958.59,0.71
bar_stage,day3,bar_stage_day3_18-00-51.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-51.jpg,18:00:51,5,1347.51,969.76,1521.97,1079.51,174.46,109.75,19147.69,1434.74,1024.63,0.5716
bar_stage,day3,bar_stage_day3_18-00-54.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-54.jpg,18:00:54,1,793.15,261.04,981.94,970.9,188.78,709.86,134009.99,887.54,615.97,0.8738
bar_stage,day3,bar_stage_day3_18-00-54.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-54.jpg,18:00:54,2,1243.59,237.1,1527.99,908.99,284.4,671.88,191084.59,1385.79,573.04,0.8545
bar_stage,day3,bar_stage_day3_18-00-54.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-54.jpg,18:00:54,3,0.16,655.05,170.65,1073.01,170.48,417.95,71253.5,85.41,864.03,0.7039
bar_stage,day3,bar_stage_day3_18-00-54.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-54.jpg,18:00:54,4,596.22,841.82,814.09,1078.21,217.87,236.4,51503.14,705.16,960.02,0.619
bar_stage,day3,bar_stage_day3_18-00-54.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-54.jpg,18:00:54,5,1236.13,984.03,1426.46,1078.81,190.33,94.79,18041.12,1331.29,1031.42,0.2538
bar_stage,day3,bar_stage_day3_18-00-57.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-57.jpg,18:00:57,1,952.32,274.23,1190.35,952.99,238.03,678.75,161560.65,1071.34,613.61,0.8641
bar_stage,day3,bar_stage_day3_18-00-57.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-57.jpg,18:00:57,2,1269.68,245.53,1504.17,929.92,234.49,684.39,160482.82,1386.92,587.73,0.8619
bar_stage,day3,bar_stage_day3_18-00-57.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-57.jpg,18:00:57,3,672.28,845.13,905.34,1078.86,233.06,233.73,54473.24,788.81,962.0,0.7895
bar_stage,day3,bar_stage_day3_18-00-57.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-57.jpg,18:00:57,4,1269.62,1007.97,1444.93,1079.39,175.31,71.42,12519.87,1357.28,1043.68,0.4905
bar_stage,day3,bar_stage_day3_18-00-57.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-57.jpg,18:00:57,5,0.0,753.37,458.81,1073.03,458.81,319.65,146660.59,229.41,913.2,0.4854
bar_stage,day3,bar_stage_day3_18-00-57.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-00-57.jpg,18:00:57,6,847.66,306.03,900.79,463.25,53.13,157.22,8353.65,874.22,384.64,0.3452
bar_stage,day3,bar_stage_day3_18-01-00.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-01-00.jpg,18:01:00,1,925.36,262.8,1210.23,962.29,284.88,699.5,199269.69,1067.79,612.55,0.8799
bar_stage,day3,bar_stage_day3_18-01-00.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-01-00.jpg,18:01:00,2,1247.55,242.4,1493.22,931.04,245.67,688.64,169178.95,1370.39,586.72,0.868
bar_stage,day3,bar_stage_day3_18-01-00.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-01-00.jpg,18:01:00,3,0.73,684.94,463.26,1073.31,462.53,388.38,179635.67,231.99,879.12,0.744
bar_stage,day3,bar_stage_day3_18-01-00.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-01-00.jpg,18:01:00,4,679.65,851.43,921.89,1080.0,242.23,228.57,55366.89,800.77,965.72,0.7031
bar_stage,day3,bar_stage_day3_18-01-00.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-01-00.jpg,18:01:00,5,1274.32,975.06,1499.34,1078.49,225.02,103.42,23271.63,1386.83,1026.77,0.4501
bar_stage,day3,bar_stage_day3_18-01-00.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-01-00.jpg,18:01:00,6,824.69,325.28,899.61,472.96,74.93,147.68,11064.82,862.15,399.12,0.4156
bar_stage,day3,bar_stage_day3_18-01-03.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-01-03.jpg,18:01:03,1,946.46,274.09,1198.02,952.03,251.56,677.94,170545.69,1072.24,613.06,0.8906
bar_stage,day3,bar_stage_day3_18-01-03.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-01-03.jpg,18:01:03,2,1252.46,239.01,1496.34,932.99,243.88,693.98,169245.15,1374.4,586.0,0.8655
bar_stage,day3,bar_stage_day3_18-01-03.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-01-03.jpg,18:01:03,3,596.69,841.62,833.32,1079.65,236.64,238.04,56328.13,715.0,960.63,0.7658
bar_stage,day3,bar_stage_day3_18-01-03.jpg,data/raw_frames/bar_stage/day3 (04-10)/bar_stage_day3_18-01-03.jpg,18:01:03,4,0.0,578.9,214.49,1075.42,214.49,496.52,106500.02,107.25,827.16,0.7239
